Bridge_structure_number,Stream_name,Location,Date,Side_of_bridge,Northing_iFT,Easting_iFT,Elevation_iFT,Distance_iFT
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.8200,803876.6400,3316.73,52.73
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.7300,803877.7800,3316.76,53.87
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.7200,803877.8300,3316.80,53.92
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.6900,803878.1900,3316.83,54.28
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.5900,803879.5300,3316.91,55.63
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.5700,803879.8500,3316.96,55.95
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.5400,803880.2000,3317.00,56.30
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.4600,803881.1600,3317.14,57.26
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.4300,803881.6200,3317.28,57.72
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.4000,803881.9500,3317.35,58.05
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.3300,803882.8500,3317.22,58.96
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.2800,803883.5600,3317.30,59.67
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.2700,803883.6900,3317.56,59.80
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.2500,803883.8400,3317.55,59.95
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.2000,803884.4700,3317.70,60.58
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.1600,803885.1000,3317.55,61.21
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.1400,803885.3300,3317.79,61.45
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.0900,803886.0000,3318.24,62.12
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.0400,803886.6300,3318.21,62.75
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834098.0100,803887.0000,3318.34,63.12
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.9700,803887.5100,3318.35,63.63
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.9400,803887.8300,3318.45,63.95
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.9200,803888.1200,3318.38,64.24
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.8400,803889.0900,3318.37,65.22
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.8400,803889.1800,3318.50,65.31
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.7800,803889.9300,3318.61,66.06
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.7000,803890.9500,3318.74,67.08
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.5700,803892.6200,3318.89,68.76
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.5300,803893.0700,3318.98,69.21
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.5300,803893.0800,3318.98,69.22
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.5300,803893.1100,3318.98,69.25
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.4500,803894.1500,3319.14,70.29
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.4500,803894.1700,3319.14,70.31
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.3700,803895.2200,3319.25,71.37
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.2900,803896.2200,3319.32,72.37
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.1400,803898.0500,3319.44,74.20
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.1400,803898.0800,3319.45,74.23
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.1400,803898.1100,3319.45,74.26
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834097.0000,803899.9200,3319.58,76.08
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.9900,803899.9800,3319.58,76.14
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.9800,803900.1500,3319.60,76.31
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.8400,803901.9700,3319.72,78.14
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.8300,803902.1400,3319.69,78.31
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.6900,803903.9000,3319.64,80.07
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.6800,803903.9700,3319.63,80.14
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.5600,803905.4700,3319.61,81.65
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.5600,803905.4800,3319.61,81.66
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.5600,803905.5000,3319.61,81.68
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.4200,803907.3300,3319.46,83.51
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.4200,803907.3900,3319.45,83.57
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.3200,803908.6400,3319.28,84.83
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.2700,803909.2000,3319.20,85.39
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.2700,803909.2300,3319.47,85.42
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.2700,803909.2600,3319.48,85.45
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.1800,803910.4000,3319.42,86.59
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.1500,803910.7600,3319.05,86.95
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.1400,803910.8700,3318.69,87.07
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.1200,803911.1400,3318.73,87.34
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834096.0200,803912.4700,3318.51,88.67
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.9900,803912.7800,3318.49,88.98
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.9700,803913.1100,3318.28,89.31
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.8500,803914.5700,3317.72,90.78
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.8200,803914.9500,3317.58,91.16
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.8100,803915.0900,3317.59,91.30
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.8000,803915.2500,3317.64,91.46
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.7000,803916.6000,3317.58,92.81
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.6900,803916.6300,3317.99,92.84
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.6900,803916.6900,3317.95,92.90
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.5400,803918.6100,3317.09,94.83
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.4600,803919.6200,3317.86,95.84
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.4100,803920.2100,3318.35,96.43
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.4100,803920.2200,3318.44,96.44
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.4100,803920.2500,3318.44,96.47
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.4100,803920.2600,3318.44,96.48
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.2700,803922.0300,3318.42,98.26
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.2500,803922.3000,3318.50,98.53
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.2300,803922.5600,3320.52,98.79
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.2000,803922.9900,3323.15,99.22
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.1700,803923.3200,3321.20,99.55
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.1300,803923.8100,3317.74,100.05
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.1300,803923.8400,3317.48,100.08
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.1200,803923.9700,3317.99,100.21
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.0900,803924.3200,3317.57,100.56
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.0900,803924.3400,3317.50,100.58
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.0900,803924.3800,3317.52,100.62
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.0500,803924.9300,3318.47,101.17
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.0400,803924.9700,3318.47,101.21
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.0200,803925.2000,3318.46,101.44
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.0100,803925.4100,3318.47,101.65
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834095.0000,803925.5800,3318.47,101.82
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.9800,803925.7500,3318.49,101.99
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.9500,803926.1900,3318.49,102.43
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.9300,803926.4700,3318.50,102.71
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.9000,803926.7700,3318.47,103.02
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.8600,803927.3200,3318.43,103.57
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.8400,803927.5100,3318.39,103.76
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.8400,803927.6000,3318.39,103.85
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.7800,803928.3600,3318.30,104.61
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.6800,803929.5700,3317.72,105.83
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.6800,803929.6200,3317.71,105.88
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.6500,803929.9400,3317.75,106.20
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.6400,803930.0800,3317.78,106.34
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.5600,803931.1400,3317.78,107.40
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.5500,803931.2300,3317.77,107.49
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.5500,803931.3000,3317.79,107.56
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.4900,803932.0000,3317.78,108.26
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.4200,803933.0000,3317.81,109.27
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.4000,803933.2300,3317.81,109.50
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.4000,803933.2400,3317.82,109.51
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.3900,803933.3100,3317.81,109.58
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.2400,803935.3000,3317.76,111.57
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.2000,803935.7100,3317.72,111.98
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.1600,803936.2500,3317.74,112.53
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.1500,803936.4600,3317.73,112.74
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.1200,803936.7400,3317.71,113.02
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.0900,803937.1500,3317.74,113.43
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.0500,803937.6900,3317.75,113.97
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.0100,803938.1900,3317.73,114.47
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834094.0000,803938.2900,3317.74,114.57
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.9900,803938.4600,3317.78,114.74
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.9800,803938.5800,3317.75,114.86
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.8500,803940.2200,3317.91,116.51
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.8500,803940.2600,3317.92,116.55
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.8400,803940.3400,3317.89,116.63
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.8100,803940.7900,3317.69,117.08
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.7200,803941.9300,3317.97,118.22
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.7100,803942.1000,3317.92,118.39
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.6800,803942.4300,3317.85,118.73
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.5900,803943.5400,3318.16,119.84
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.5800,803943.7500,3318.19,120.05
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.5700,803943.8200,3318.15,120.12
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.5600,803943.9500,3317.75,120.25
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.5200,803944.4400,3317.90,120.74
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.4800,803945.0400,3318.17,121.34
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.4500,803945.3600,3318.25,121.66
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.4400,803945.5200,3318.34,121.82
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.4400,803945.5300,3318.43,121.83
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.4300,803945.6000,3318.38,121.91
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.3000,803947.3000,3318.86,123.61
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.2900,803947.3700,3318.93,123.68
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.2900,803947.4100,3318.91,123.72
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.2900,803947.4600,3318.92,123.77
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.2800,803947.5300,3318.92,123.84
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.1500,803949.2000,3319.10,125.52
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.1400,803949.3200,3319.14,125.64
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.1300,803949.5200,3319.13,125.84
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834093.0100,803951.0400,3319.52,127.36
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.9800,803951.4100,3319.68,127.73
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.8700,803952.7700,3319.77,129.10
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.8400,803953.1400,3319.80,129.47
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.7900,803953.7900,3319.94,130.12
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.7000,803955.0100,3320.32,131.34
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.6600,803955.4900,3320.32,131.83
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.5500,803956.8800,3320.47,133.22
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.5300,803957.2000,3320.57,133.54
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.4200,803958.5300,3320.75,134.88
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.2700,803960.5100,3320.97,136.86
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.1800,803961.5900,3321.08,137.95
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.1100,803962.5000,3321.16,138.86
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.1100,803962.5400,3321.17,138.90
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.1100,803962.5900,3321.17,138.95
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834092.0600,803963.2400,3321.23,139.60
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.9600,803964.4500,3321.36,140.81
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.9600,803964.4700,3321.36,140.83
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.8300,803966.1700,3321.63,142.54
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.8200,803966.2200,3321.63,142.59
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.7700,803966.9000,3321.72,143.27
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.7200,803967.5700,3321.74,143.94
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.7000,803967.8000,3321.83,144.17
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.6900,803967.9100,3321.81,144.28
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.6100,803968.8900,3322.00,145.27
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.5600,803969.6300,3322.12,146.01
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.5600,803969.6400,3322.12,146.02
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.5600,803969.6400,3322.12,146.02
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.5400,803969.8000,3322.13,146.18
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.3500,803972.2600,3322.37,148.65
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.3300,803972.4900,3322.42,148.88
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.2400,803973.7000,3322.53,150.09
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.2100,803974.0300,3322.54,150.42
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.2000,803974.1500,3322.54,150.54
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.2000,803974.2000,3322.57,150.59
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.1700,803974.5900,3322.67,150.99
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.1000,803975.4300,3322.45,151.83
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.0800,803975.6800,3322.40,152.08
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.0700,803975.8200,3322.42,152.22
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.0500,803976.1800,3322.89,152.58
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834091.0300,803976.3700,3322.90,152.77
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834090.9300,803977.7000,3322.62,154.10
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834090.9200,803977.8400,3322.60,154.25
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834090.7800,803979.5300,3323.02,155.94
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834090.6400,803981.3700,3323.18,157.79
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834090.4800,803983.3700,3323.18,159.79
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834090.4600,803983.6400,3323.19,160.06
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834090.3300,803985.3400,3323.29,161.77
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834090.3300,803985.3400,3323.29,161.77
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834090.3200,803985.4100,3323.29,161.84
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834090.3100,803985.6300,3323.30,162.06
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834090.1900,803987.1000,3323.34,163.53
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834090.1900,803987.1200,3323.34,163.55
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834090.1900,803987.1300,3323.34,163.56
S00370 000+0.5361,Bitterroot River,"2 miles northeast of Victor, Montana",8/1/2018,Upstream,834090.1000,803988.3500,3323.35,164.79
